0809.0062v1,2008-08-30T14:07:41Z,The Stochastic Logarithmic Norm for Stability Analysis of Stochastic   Differential Equations,Soumyendu Raha,cs.NA,http://arxiv.org/pdf/0809.0062v1
0809.5173v2,2008-09-30T11:45:01Z,An algebraic approach to the set of intervals (a new approach of   arithmetic of intervals),Elisabeth Remm,cs.NA,http://arxiv.org/pdf/0809.5173v2
0810.0322v4,2008-10-02T01:39:57Z,Non-negative mixed finite element formulations for a tensorial diffusion   equation,A. J. Valocchi,cs.NA,http://arxiv.org/pdf/0810.0322v4
0810.0800v1,2008-10-05T04:18:54Z,Condition Numbers of Gaussian Random Matrices,Jack Dongarra,cs.NA,http://arxiv.org/pdf/0810.0800v1
0811.2984v1,2008-11-18T20:27:35Z,Sensitivity Analysis Using a Fixed Point Interval Iteration,Alexandre Goldsztejn,cs.NA,http://arxiv.org/pdf/0811.2984v1
0901.1906v1,2009-01-13T23:16:12Z,How to improve the accuracy of the discrete gradient method in the   one-dimensional case,Boguslaw Ratkiewicz,cs.NA,http://arxiv.org/pdf/0901.1906v1
0904.3638v1,2009-04-23T09:51:51Z,On one method of boundary value problem regularization by passage to the   limit,Lyudmila Gaponova,cs.NA,http://arxiv.org/pdf/0904.3638v1
0905.3564v1,2009-05-21T20:58:46Z,Two hierarchies of spline interpolations. Practical algorithms for   multivariate higher order splines,Cristian Constantin Lalescu,cs.NA,http://arxiv.org/pdf/0905.3564v1
0905.4745v2,2009-05-28T20:40:11Z,A fast algorithm for computing minimal-norm solutions to underdetermined   systems of linear equations,Mark Tygert,cs.NA,http://arxiv.org/pdf/0905.4745v2
0905.4909v1,2009-05-29T15:53:02Z,On the Convex Feasibility Problem,Stefan Maruster,cs.NA,http://arxiv.org/pdf/0905.4909v1
0906.0504v3,2009-06-02T01:49:04Z,A stabilized finite element formulation of non-smooth contact,G. Haikal,cs.NA,http://arxiv.org/pdf/0906.0504v3
0907.2083v1,2009-07-13T01:38:06Z,Simultaneously Sparse Solutions to Linear Inverse Problems with Multiple   System Matrices and a Single Observation Vector,Elfar Adalsteinsson,cs.NA,http://arxiv.org/pdf/0907.2083v1
0907.5234v2,2009-07-29T23:22:24Z,A numerical study of fluids with pressure dependent viscosity flowing   through a rigid porous medium,K. R. Rajagopal,cs.NA,http://arxiv.org/pdf/0907.5234v2
